  0%|                                             | 0/1473 [00:00<?, ?it/s]/opt/conda/lib/python3.11/site-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                           
{'loss': 0.9307, 'grad_norm': 0.7721452713012695, 'learning_rate': 0.0, 'epoch': 0.0}
[2026-02-09 15:13:48,287] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 0.5391, 'grad_norm': 0.31134098768234253, 'learning_rate': 0.00019267987707869606, 'epoch': 0.15}
{'loss': 0.7927, 'grad_norm': 0.3563663065433502, 'learning_rate': 0.0001925970302278711, 'epoch': 0.15}
{'loss': 0.8079, 'grad_norm': 0.32126685976982117, 'learning_rate': 0.0001925137352096966, 'epoch': 0.15}
{'loss': 0.7656, 'grad_norm': 0.3600529730319977, 'learning_rate': 0.00019242999242731842, 'epoch': 0.15}
{'loss': 0.707, 'grad_norm': 0.2184348702430725, 'learning_rate': 0.0001923458022860496, 'epoch': 0.15}
{'loss': 0.7625, 'grad_norm': 0.48579686880111694, 'learning_rate': 0.0001922611651933683, 'epoch': 0.15}
{'loss': 0.6423, 'grad_norm': 0.28114646673202515, 'learning_rate': 0.00019217608155891596, 'epoch': 0.15}
{'loss': 0.5891, 'grad_norm': 0.3819039463996887, 'learning_rate': 0.0001920905517944954, 'epoch': 0.15}
{'loss': 0.5194, 'grad_norm': 0.2860521674156189, 'learning_rate': 0.0001920045763140684, 'epoch': 0.16}
[2026-02-09 15:21:02,164] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 0.6909, 'grad_norm': 0.29931873083114624, 'learning_rate': 0.00019191815553375427, 'epoch': 0.16}
{'loss': 0.6843, 'grad_norm': 0.36333781480789185, 'learning_rate': 0.00019183128987182747, 'epoch': 0.16}
{'loss': 0.6956, 'grad_norm': 0.3245343863964081, 'learning_rate': 0.00019174397974871564, 'epoch': 0.16}
{'loss': 0.696, 'grad_norm': 0.310453861951828, 'learning_rate': 0.00019165622558699763, 'epoch': 0.16}
{'loss': 0.6979, 'grad_norm': 0.41585713624954224, 'learning_rate': 0.0001915680278114014, 'epoch': 0.16}
{'loss': 0.7236, 'grad_norm': 0.293470561504364, 'learning_rate': 0.0001914793868488021, 'epoch': 0.16}
{'loss': 0.6715, 'grad_norm': 0.19597208499908447, 'learning_rate': 0.00019139030312821973, 'epoch': 0.16}
{'loss': 0.7165, 'grad_norm': 0.25631850957870483, 'learning_rate': 0.00019130077708081732, 'epoch': 0.16}
{'loss': 0.6849, 'grad_norm': 0.32682883739471436, 'learning_rate': 0.0001912108091398988, 'epoch': 0.16}
{'loss': 0.6799, 'grad_norm': 0.31246304512023926, 'learning_rate': 0.0001911203997409067, 'epoch': 0.16}
{'loss': 0.7679, 'grad_norm': 0.4540252387523651, 'learning_rate': 0.00019102954932142033, 'epoch': 0.16}
{'loss': 0.6186, 'grad_norm': 0.32997927069664, 'learning_rate': 0.0001909382583211535, 'epoch': 0.16}
{'loss': 0.6768, 'grad_norm': 0.248642697930336, 'learning_rate': 0.00019084652718195238, 'epoch': 0.16}
{'loss': 0.5374, 'grad_norm': 0.1981206089258194, 'learning_rate': 0.00019075435634779343, 'epoch': 0.17}
{'loss': 0.6944, 'grad_norm': 0.3143192529678345, 'learning_rate': 0.0001906617462647813, 'epoch': 0.17}
{'loss': 0.6307, 'grad_norm': 0.30426353216171265, 'learning_rate': 0.00019056869738114638, 'epoch': 0.17}
{'loss': 0.6828, 'grad_norm': 0.32039186358451843, 'learning_rate': 0.00019047521014724304, 'epoch': 0.17}
{'loss': 0.6559, 'grad_norm': 0.4933789372444153, 'learning_rate': 0.0001903812850155472, 'epoch': 0.17}
{'loss': 0.813, 'grad_norm': 0.4030376970767975, 'learning_rate': 0.00019028692244065426, 'epoch': 0.17}
{'loss': 0.6973, 'grad_norm': 0.413373202085495, 'learning_rate': 0.00019019212287927663, 'epoch': 0.17}
{'loss': 0.7043, 'grad_norm': 0.4516341984272003, 'learning_rate': 0.0001900968867902419, 'epoch': 0.17}
{'loss': 0.8505, 'grad_norm': 0.43799400329589844, 'learning_rate': 0.00019000121463449046, 'epoch': 0.17}
{'loss': 0.7029, 'grad_norm': 0.3061172664165497, 'learning_rate': 0.00018990510687507314, 'epoch': 0.17}
{'loss': 0.6284, 'grad_norm': 0.24583423137664795, 'learning_rate': 0.00018980856397714913, 'epoch': 0.17}
{'loss': 0.6835, 'grad_norm': 0.42177391052246094, 'learning_rate': 0.00018971158640798368, 'epoch': 0.17}
{'loss': 0.6425, 'grad_norm': 0.21154797077178955, 'learning_rate': 0.00018961417463694586, 'epoch': 0.17}
{'loss': 0.5893, 'grad_norm': 0.3568713068962097, 'learning_rate': 0.00018951632913550626, 'epoch': 0.17}
{'loss': 0.69, 'grad_norm': 0.2521984577178955, 'learning_rate': 0.00018941805037723465, 'epoch': 0.17}
{'loss': 0.5796, 'grad_norm': 0.37919512391090393, 'learning_rate': 0.00018931933883779785, 'epoch': 0.18}
{'loss': 0.7706, 'grad_norm': 0.4469758868217468, 'learning_rate': 0.00018922019499495725, 'epoch': 0.18}
{'loss': 0.7121, 'grad_norm': 0.2831338346004486, 'learning_rate': 0.00018912061932856663, 'epoch': 0.18}
{'loss': 0.6374, 'grad_norm': 0.3067805767059326, 'learning_rate': 0.00018902061232056977, 'epoch': 0.18}
{'loss': 0.9046, 'grad_norm': 0.33004987239837646, 'learning_rate': 0.0001889201744549981, 'epoch': 0.18}
{'loss': 0.63, 'grad_norm': 0.33634963631629944, 'learning_rate': 0.00018881930621796847, 'epoch': 0.18}
{'loss': 0.7739, 'grad_norm': 0.29159605503082275, 'learning_rate': 0.00018871800809768067, 'epoch': 0.18}
{'loss': 0.7432, 'grad_norm': 0.5204683542251587, 'learning_rate': 0.00018861628058441506, 'epoch': 0.18}
{'loss': 0.711, 'grad_norm': 0.3369591236114502, 'learning_rate': 0.0001885141241705303, 'epoch': 0.18}
{'loss': 0.6477, 'grad_norm': 0.24116843938827515, 'learning_rate': 0.00018841153935046098, 'epoch': 0.18}
{'loss': 0.7311, 'grad_norm': 0.3246218264102936, 'learning_rate': 0.00018830852662071507, 'epoch': 0.18}
{'loss': 0.5762, 'grad_norm': 0.33268919587135315, 'learning_rate': 0.00018820508647987165, 'epoch': 0.18}
{'loss': 0.5959, 'grad_norm': 0.275950163602829, 'learning_rate': 0.00018810121942857845, 'epoch': 0.18}
{'loss': 0.6637, 'grad_norm': 0.28176257014274597, 'learning_rate': 0.00018799692596954947, 'epoch': 0.18}
{'loss': 0.6291, 'grad_norm': 0.24563008546829224, 'learning_rate': 0.0001878922066075625, 'epoch': 0.18}
{'loss': 0.6438, 'grad_norm': 0.3212602734565735, 'learning_rate': 0.0001877870618494566, 'epoch': 0.19}
{'loss': 0.5623, 'grad_norm': 0.27678462862968445, 'learning_rate': 0.0001876814922041299, 'epoch': 0.19}
{'loss': 0.5844, 'grad_norm': 1.1903395652770996, 'learning_rate': 0.0001875754981825368, 'epoch': 0.19}
{'loss': 0.6628, 'grad_norm': 0.23486004769802094, 'learning_rate': 0.00018746908029768585, 'epoch': 0.19}
{'loss': 0.7562, 'grad_norm': 0.3867153227329254, 'learning_rate': 0.00018736223906463696, 'epoch': 0.19}
{'loss': 0.6296, 'grad_norm': 0.45675042271614075, 'learning_rate': 0.00018725497500049907, 'epoch': 0.19}
{'loss': 0.7079, 'grad_norm': 0.352875292301178, 'learning_rate': 0.0001871472886244276, 'epoch': 0.19}
{'loss': 0.6459, 'grad_norm': 0.20844756066799164, 'learning_rate': 0.00018703918045762197, 'epoch': 0.19}
{'loss': 0.7003, 'grad_norm': 0.3730771839618683, 'learning_rate': 0.00018693065102332306, 'epoch': 0.19}
{'loss': 0.7811, 'grad_norm': 0.2960215210914612, 'learning_rate': 0.00018682170084681065, 'epoch': 0.19}
{'loss': 0.6121, 'grad_norm': 0.42206594347953796, 'learning_rate': 0.0001867123304554009, 'epoch': 0.19}
{'loss': 0.751, 'grad_norm': 0.2380007952451706, 'learning_rate': 0.00018660254037844388, 'epoch': 0.19}
{'loss': 0.7835, 'grad_norm': 0.3398238718509674, 'learning_rate': 0.0001864923311473208, 'epoch': 0.19}
{'loss': 0.6877, 'grad_norm': 0.3327701687812805, 'learning_rate': 0.00018638170329544164, 'epoch': 0.19}
[2026-02-09 16:06:49,645] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 0.6573, 'grad_norm': 0.22236277163028717, 'learning_rate': 0.00018627065735824248, 'epoch': 0.19}
{'loss': 0.5586, 'grad_norm': 0.4558206796646118, 'learning_rate': 0.00018615919387318297, 'epoch': 0.2}
{'loss': 0.6061, 'grad_norm': 0.6891971230506897, 'learning_rate': 0.00018604731337974357, 'epoch': 0.2}
{'loss': 0.5755, 'grad_norm': 0.3391786515712738, 'learning_rate': 0.00018593501641942317, 'epoch': 0.2}
{'loss': 0.8143, 'grad_norm': 0.35616105794906616, 'learning_rate': 0.00018582230353573627, 'epoch': 0.2}
{'loss': 0.6768, 'grad_norm': 0.4190550744533539, 'learning_rate': 0.00018570917527421048, 'epoch': 0.2}
{'loss': 0.7164, 'grad_norm': 0.4677138924598694, 'learning_rate': 0.0001855956321823838, 'epoch': 0.2}
{'loss': 0.7891, 'grad_norm': 0.4049092233181, 'learning_rate': 0.00018548167480980193, 'epoch': 0.2}
{'loss': 0.6516, 'grad_norm': 0.3923403322696686, 'learning_rate': 0.00018536730370801585, 'epoch': 0.2}
{'loss': 0.7776, 'grad_norm': 0.48025521636009216, 'learning_rate': 0.00018525251943057885, 'epoch': 0.2}
{'loss': 0.6502, 'grad_norm': 0.19217224419116974, 'learning_rate': 0.000185137322533044, 'epoch': 0.2}
{'loss': 0.5873, 'grad_norm': 0.4703029990196228, 'learning_rate': 0.00018502171357296144, 'epoch': 0.2}
{'loss': 0.5796, 'grad_norm': 0.17957712709903717, 'learning_rate': 0.0001849056931098757, 'epoch': 0.2}
{'loss': 0.6226, 'grad_norm': 0.27054521441459656, 'learning_rate': 0.00018478926170532298, 'epoch': 0.2}
{'loss': 0.7133, 'grad_norm': 0.2543017566204071, 'learning_rate': 0.00018467241992282843, 'epoch': 0.2}
{'loss': 0.6271, 'grad_norm': 0.3049336373806, 'learning_rate': 0.00018455516832790338, 'epoch': 0.21}
{'loss': 0.6239, 'grad_norm': 0.22885379195213318, 'learning_rate': 0.00018443750748804266, 'epoch': 0.21}
{'loss': 0.7174, 'grad_norm': 0.3209044337272644, 'learning_rate': 0.00018431943797272187, 'epoch': 0.21}
{'loss': 0.6624, 'grad_norm': 0.34147128462791443, 'learning_rate': 0.00018420096035339452, 'epoch': 0.21}
{'loss': 0.6214, 'grad_norm': 0.4098781943321228, 'learning_rate': 0.00018408207520348942, 'epoch': 0.21}
{'loss': 0.601, 'grad_norm': 0.30834442377090454, 'learning_rate': 0.00018396278309840779, 'epoch': 0.21}
{'loss': 0.7537, 'grad_norm': 0.2302454710006714, 'learning_rate': 0.0001838430846155204, 'epoch': 0.21}
{'loss': 0.6248, 'grad_norm': 0.22440339624881744, 'learning_rate': 0.000183722980334165, 'epoch': 0.21}
{'loss': 0.5951, 'grad_norm': 0.3133467733860016, 'learning_rate': 0.00018360247083564342, 'epoch': 0.21}
{'loss': 0.649, 'grad_norm': 0.8769293427467346, 'learning_rate': 0.00018348155670321859, 'epoch': 0.21}
{'loss': 0.7366, 'grad_norm': 0.3543587923049927, 'learning_rate': 0.00018336023852211195, 'epoch': 0.21}
{'loss': 0.628, 'grad_norm': 0.25727930665016174, 'learning_rate': 0.00018323851687950055, 'epoch': 0.21}
{'loss': 0.7626, 'grad_norm': 0.29535582661628723, 'learning_rate': 0.00018311639236451416, 'epoch': 0.21}
{'loss': 0.7195, 'grad_norm': 0.3797985315322876, 'learning_rate': 0.00018299386556823235, 'epoch': 0.21}
{'loss': 0.6995, 'grad_norm': 0.298480361700058, 'learning_rate': 0.00018287093708368188, 'epoch': 0.21}
{'loss': 0.542, 'grad_norm': 0.3973228633403778, 'learning_rate': 0.00018274760750583354, 'epoch': 0.22}
{'loss': 0.664, 'grad_norm': 0.25924772024154663, 'learning_rate': 0.0001826238774315995, 'epoch': 0.22}
{'loss': 0.778, 'grad_norm': 0.4097082018852234, 'learning_rate': 0.00018249974745983023, 'epoch': 0.22}
{'loss': 0.7065, 'grad_norm': 0.219573974609375, 'learning_rate': 0.00018237521819131178, 'epoch': 0.22}
{'loss': 0.6328, 'grad_norm': 0.32812604308128357, 'learning_rate': 0.00018225029022876275, 'epoch': 0.22}
{'loss': 0.7616, 'grad_norm': 0.27709004282951355, 'learning_rate': 0.00018212496417683137, 'epoch': 0.22}
{'loss': 0.6477, 'grad_norm': 0.4376414716243744, 'learning_rate': 0.0001819992406420927, 'epoch': 0.22}
{'loss': 0.6014, 'grad_norm': 0.26566800475120544, 'learning_rate': 0.00018187312023304548, 'epoch': 0.22}
{'loss': 0.6038, 'grad_norm': 0.23940224945545197, 'learning_rate': 0.00018174660356010943, 'epoch': 0.22}
{'loss': 0.5145, 'grad_norm': 0.2245665192604065, 'learning_rate': 0.0001816196912356222, 'epoch': 0.22}
{'loss': 0.6908, 'grad_norm': 0.2947406470775604, 'learning_rate': 0.00018149238387383623, 'epoch': 0.22}
{'loss': 0.6263, 'grad_norm': 0.22368647158145905, 'learning_rate': 0.00018136468209091602, 'epoch': 0.22}
{'loss': 0.8243, 'grad_norm': 0.26957714557647705, 'learning_rate': 0.00018123658650493512, 'epoch': 0.22}
{'loss': 0.6127, 'grad_norm': 0.33009234070777893, 'learning_rate': 0.000181108097735873, 'epoch': 0.22}
[2026-02-09 16:42:54,474] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 0.6958, 'grad_norm': 0.29640743136405945, 'learning_rate': 0.0001809792164056121, 'epoch': 0.22}
{'loss': 0.7921, 'grad_norm': 0.3693712651729584, 'learning_rate': 0.00018084994313793495, 'epoch': 0.23}
{'loss': 0.7172, 'grad_norm': 0.3695891201496124, 'learning_rate': 0.00018072027855852097, 'epoch': 0.23}
{'loss': 0.581, 'grad_norm': 0.5736150741577148, 'learning_rate': 0.0001805902232949435, 'epoch': 0.23}
{'loss': 0.5291, 'grad_norm': 0.3997284770011902, 'learning_rate': 0.00018045977797666684, 'epoch': 0.23}
{'loss': 0.689, 'grad_norm': 0.30268996953964233, 'learning_rate': 0.00018032894323504316, 'epoch': 0.23}
{'loss': 0.7879, 'grad_norm': 0.5826317667961121, 'learning_rate': 0.0001801977197033093, 'epoch': 0.23}
{'loss': 0.6851, 'grad_norm': 0.2917678654193878, 'learning_rate': 0.000180066108016584, 'epoch': 0.23}
{'loss': 0.6213, 'grad_norm': 0.2630440890789032, 'learning_rate': 0.00017993410881186458, 'epoch': 0.23}
{'loss': 0.634, 'grad_norm': 0.39070940017700195, 'learning_rate': 0.000179801722728024, 'epoch': 0.23}
{'loss': 0.6994, 'grad_norm': 0.3409932255744934, 'learning_rate': 0.00017966895040580748, 'epoch': 0.23}
{'loss': 0.7679, 'grad_norm': 0.2813071012496948, 'learning_rate': 0.00017953579248782995, 'epoch': 0.23}
{'loss': 0.7794, 'grad_norm': 0.4361826181411743, 'learning_rate': 0.00017940224961857242, 'epoch': 0.23}
{'loss': 0.6614, 'grad_norm': 0.3749982416629791, 'learning_rate': 0.0001792683224443791, 'epoch': 0.23}
{'loss': 0.7303, 'grad_norm': 0.3109644055366516, 'learning_rate': 0.00017913401161345416, 'epoch': 0.23}
{'loss': 0.6087, 'grad_norm': 0.3130338490009308, 'learning_rate': 0.00017899931777585882, 'epoch': 0.24}
[2026-02-09 16:55:37,023] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 0.8131, 'grad_norm': 0.24370111525058746, 'learning_rate': 0.00017886424158350782, 'epoch': 0.24}
{'loss': 0.6922, 'grad_norm': 0.37422502040863037, 'learning_rate': 0.00017872878369016673, 'epoch': 0.24}
{'loss': 0.616, 'grad_norm': 0.35913366079330444, 'learning_rate': 0.00017859294475144837, 'epoch': 0.24}
{'loss': 0.6969, 'grad_norm': 0.3807152807712555, 'learning_rate': 0.00017845672542480984, 'epoch': 0.24}
{'loss': 0.6971, 'grad_norm': 0.3598615825176239, 'learning_rate': 0.00017832012636954936, 'epoch': 0.24}
{'loss': 0.7315, 'grad_norm': 0.3351404666900635, 'learning_rate': 0.000178183148246803, 'epoch': 0.24}
{'loss': 0.6449, 'grad_norm': 0.4063749313354492, 'learning_rate': 0.00017804579171954148, 'epoch': 0.24}
{'loss': 0.7472, 'grad_norm': 0.2802487015724182, 'learning_rate': 0.00017790805745256704, 'epoch': 0.24}
{'loss': 0.699, 'grad_norm': 0.3253813087940216, 'learning_rate': 0.00017776994611251015, 'epoch': 0.24}
{'loss': 0.5749, 'grad_norm': 0.24342389404773712, 'learning_rate': 0.0001776314583678263, 'epoch': 0.24}
{'loss': 0.5789, 'grad_norm': 0.3157629668712616, 'learning_rate': 0.00017749259488879275, 'epoch': 0.24}
{'loss': 0.7003, 'grad_norm': 0.2902268171310425, 'learning_rate': 0.00017735335634750532, 'epoch': 0.24}
{'loss': 0.6821, 'grad_norm': 0.2998955249786377, 'learning_rate': 0.00017721374341787515, 'epoch': 0.24}
{'loss': 0.5776, 'grad_norm': 0.2994632422924042, 'learning_rate': 0.00017707375677562538, 'epoch': 0.24}
{'loss': 0.8526, 'grad_norm': 0.36241984367370605, 'learning_rate': 0.00017693339709828792, 'epoch': 0.25}
{'loss': 0.5381, 'grad_norm': 0.3422166109085083, 'learning_rate': 0.00017679266506520012, 'epoch': 0.25}
{'loss': 0.6426, 'grad_norm': 0.637984037399292, 'learning_rate': 0.0001766515613575016, 'epoch': 0.25}
{'loss': 0.6617, 'grad_norm': 0.40606921911239624, 'learning_rate': 0.00017651008665813081, 'epoch': 0.25}
{'loss': 0.7166, 'grad_norm': 0.25457867980003357, 'learning_rate': 0.0001763682416518219, 'epoch': 0.25}
{'loss': 0.7109, 'grad_norm': 0.28800398111343384, 'learning_rate': 0.00017622602702510105, 'epoch': 0.25}
{'loss': 0.6004, 'grad_norm': 0.15203681588172913, 'learning_rate': 0.0001760834434662837, 'epoch': 0.25}
{'loss': 0.7329, 'grad_norm': 0.2509802579879761, 'learning_rate': 0.00017594049166547073, 'epoch': 0.25}
{'loss': 0.7357, 'grad_norm': 0.27568793296813965, 'learning_rate': 0.0001757971723145453, 'epoch': 0.25}
{'loss': 0.6815, 'grad_norm': 0.3516845107078552, 'learning_rate': 0.0001756534861071696, 'epoch': 0.25}
{'loss': 0.56, 'grad_norm': 0.3651936948299408, 'learning_rate': 0.0001755094337387813, 'epoch': 0.25}
{'loss': 0.6576, 'grad_norm': 0.3027029037475586, 'learning_rate': 0.00017536501590659036, 'epoch': 0.25}
{'loss': 0.6132, 'grad_norm': 0.3851512372493744, 'learning_rate': 0.00017522023330957548, 'epoch': 0.25}
{'loss': 0.7181, 'grad_norm': 1.6797003746032715, 'learning_rate': 0.00017507508664848094, 'epoch': 0.25}
{'loss': 0.633, 'grad_norm': 0.4067816436290741, 'learning_rate': 0.00017492957662581295, 'epoch': 0.25}
{'loss': 0.567, 'grad_norm': 0.3606634736061096, 'learning_rate': 0.00017478370394583646, 'epoch': 0.26}
{'loss': 0.6939, 'grad_norm': 0.3381116986274719, 'learning_rate': 0.0001746374693145717, 'epoch': 0.26}
{'loss': 0.5537, 'grad_norm': 0.3717197775840759, 'learning_rate': 0.0001744908734397906, 'epoch': 0.26}
{'loss': 0.6846, 'grad_norm': 0.3757854700088501, 'learning_rate': 0.00017434391703101363, 'epoch': 0.26}
{'loss': 0.5391, 'grad_norm': 0.2874312996864319, 'learning_rate': 0.00017419660079950623, 'epoch': 0.26}
{'loss': 0.69, 'grad_norm': 0.37904903292655945, 'learning_rate': 0.00017404892545827533, 'epoch': 0.26}
{'loss': 0.6403, 'grad_norm': 0.47223326563835144, 'learning_rate': 0.00017390089172206592, 'epoch': 0.26}
{'loss': 0.7258, 'grad_norm': 0.3958050012588501, 'learning_rate': 0.00017375250030735766, 'epoch': 0.26}
{'loss': 0.6824, 'grad_norm': 0.29584982991218567, 'learning_rate': 0.00017360375193236133, 'epoch': 0.26}
{'loss': 0.5934, 'grad_norm': 0.19679825007915497, 'learning_rate': 0.00017345464731701547, 'epoch': 0.26}
{'loss': 0.704, 'grad_norm': 0.23514480888843536, 'learning_rate': 0.00017330518718298264, 'epoch': 0.26}
{'loss': 0.5399, 'grad_norm': 0.254682719707489, 'learning_rate': 0.00017315537225364632, 'epoch': 0.26}
{'loss': 0.6723, 'grad_norm': 0.2857709527015686, 'learning_rate': 0.00017300520325410701, 'epoch': 0.26}
{'loss': 0.5472, 'grad_norm': 0.33910030126571655, 'learning_rate': 0.00017285468091117904, 'epoch': 0.26}
{'loss': 0.7458, 'grad_norm': 0.35374701023101807, 'learning_rate': 0.0001727038059533868, 'epoch': 0.26}
{'loss': 0.7227, 'grad_norm': 0.2668200731277466, 'learning_rate': 0.0001725525791109614, 'epoch': 0.27}
{'loss': 0.6836, 'grad_norm': 0.30253109335899353, 'learning_rate': 0.00017240100111583703, 'epoch': 0.27}
{'loss': 0.7435, 'grad_norm': 0.25735145807266235, 'learning_rate': 0.00017224907270164746, 'epoch': 0.27}
{'loss': 0.6184, 'grad_norm': 0.29632696509361267, 'learning_rate': 0.0001720967946037225, 'epoch': 0.27}
{'loss': 0.7013, 'grad_norm': 0.3164880573749542, 'learning_rate': 0.00017194416755908436, 'epoch': 0.27}
{'loss': 0.5783, 'grad_norm': 0.30495554208755493, 'learning_rate': 0.0001717911923064442, 'epoch': 0.27}
{'loss': 0.6776, 'grad_norm': 0.38389357924461365, 'learning_rate': 0.0001716378695861985, 'epoch': 0.27}
{'loss': 0.5956, 'grad_norm': 0.2884669601917267, 'learning_rate': 0.0001714842001404254, 'epoch': 0.27}
{'loss': 0.7226, 'grad_norm': 0.6012521386146545, 'learning_rate': 0.00017133018471288133, 'epoch': 0.27}
{'loss': 0.7286, 'grad_norm': 0.3109017312526703, 'learning_rate': 0.00017117582404899712, 'epoch': 0.27}
{'loss': 0.571, 'grad_norm': 0.2768697440624237, 'learning_rate': 0.00017102111889587458, 'epoch': 0.27}
{'loss': 0.6747, 'grad_norm': 0.5094801783561707, 'learning_rate': 0.00017086607000228282, 'epoch': 0.27}
{'loss': 0.6658, 'grad_norm': 0.3090399503707886, 'learning_rate': 0.00017071067811865476, 'epoch': 0.27}
{'loss': 0.6519, 'grad_norm': 0.38577428460121155, 'learning_rate': 0.00017055494399708323, 'epoch': 0.27}
{'loss': 0.5634, 'grad_norm': 0.30137231945991516, 'learning_rate': 0.00017039886839131759, 'epoch': 0.28}
{'loss': 0.6682, 'grad_norm': 0.38393691182136536, 'learning_rate': 0.00017024245205675986, 'epoch': 0.28}
{'loss': 0.6926, 'grad_norm': 2.050844192504883, 'learning_rate': 0.00017008569575046134, 'epoch': 0.28}
{'loss': 0.8047, 'grad_norm': 0.3376897871494293, 'learning_rate': 0.00016992860023111862, 'epoch': 0.28}
{'loss': 0.6749, 'grad_norm': 0.35006779432296753, 'learning_rate': 0.00016977116625907024, 'epoch': 0.28}
{'loss': 0.5277, 'grad_norm': 0.297773152589798, 'learning_rate': 0.0001696133945962927, 'epoch': 0.28}
{'loss': 0.7455, 'grad_norm': 0.33842232823371887, 'learning_rate': 0.00016945528600639692, 'epoch': 0.28}
{'loss': 0.5332, 'grad_norm': 0.29835012555122375, 'learning_rate': 0.0001692968412546247, 'epoch': 0.28}
{'loss': 0.7527, 'grad_norm': 0.2978537380695343, 'learning_rate': 0.00016913806110784466, 'epoch': 0.28}
{'loss': 0.6672, 'grad_norm': 0.38468337059020996, 'learning_rate': 0.00016897894633454886, 'epoch': 0.28}
{'loss': 0.6543, 'grad_norm': 0.4082014560699463, 'learning_rate': 0.0001688194977048488, 'epoch': 0.28}
{'loss': 0.641, 'grad_norm': 0.29360276460647583, 'learning_rate': 0.000168659715990472, 'epoch': 0.28}
{'loss': 0.625, 'grad_norm': 0.2874123156070709, 'learning_rate': 0.00016849960196475806, 'epoch': 0.28}
{'loss': 0.6331, 'grad_norm': 0.3162027597427368, 'learning_rate': 0.00016833915640265484, 'epoch': 0.28}
{'loss': 0.5868, 'grad_norm': 0.35428106784820557, 'learning_rate': 0.00016817838008071503, 'epoch': 0.28}
{'loss': 0.6637, 'grad_norm': 0.38510406017303467, 'learning_rate': 0.00016801727377709194, 'epoch': 0.29}
{'loss': 0.634, 'grad_norm': 0.37198755145072937, 'learning_rate': 0.00016785583827153618, 'epoch': 0.29}
{'loss': 0.6331, 'grad_norm': 0.21711747348308563, 'learning_rate': 0.00016769407434539168, 'epoch': 0.29}
{'loss': 0.772, 'grad_norm': 0.31279388070106506, 'learning_rate': 0.00016753198278159182, 'epoch': 0.29}
{'loss': 0.7217, 'grad_norm': 0.26433220505714417, 'learning_rate': 0.00016736956436465573, 'epoch': 0.29}
{'loss': 0.7509, 'grad_norm': 0.32113826274871826, 'learning_rate': 0.00016720681988068462, 'epoch': 0.29}
{'loss': 0.7146, 'grad_norm': 0.3469649851322174, 'learning_rate': 0.0001670437501173578, 'epoch': 0.29}
{'loss': 0.7034, 'grad_norm': 0.7503575682640076, 'learning_rate': 0.00016688035586392885, 'epoch': 0.29}
{'loss': 0.7037, 'grad_norm': 0.4035641849040985, 'learning_rate': 0.000166716637911222, 'epoch': 0.29}
{'loss': 0.6179, 'grad_norm': 0.21321821212768555, 'learning_rate': 0.0001665525970516281, 'epoch': 0.29}
{'loss': 0.6025, 'grad_norm': 0.1941632181406021, 'learning_rate': 0.00016638823407910084, 'epoch': 0.29}
{'loss': 0.6349, 'grad_norm': 0.2898523807525635, 'learning_rate': 0.00016622354978915304, 'epoch': 0.29}
{'loss': 0.6554, 'grad_norm': 0.21141843497753143, 'learning_rate': 0.00016605854497885253, 'epoch': 0.29}
[2026-02-09 18:05:06,408] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 0.7658, 'grad_norm': 0.3777136206626892, 'learning_rate': 0.00016589322044681861, 'epoch': 0.29}
{'loss': 0.7356, 'grad_norm': 0.28568458557128906, 'learning_rate': 0.00016572757699321791, 'epoch': 0.29}
{'loss': 0.6979, 'grad_norm': 0.3120613992214203, 'learning_rate': 0.00016556161541976064, 'epoch': 0.3}
